annee,dept,libelle_classe_age,patho_niv1,Npop,Ntop,prev_calculee
2022,30,de 30 à 34 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,86320,1060.0,1.23
2022,30,de 30 à 34 ans,Cancers,433720,2210.0,0.51
2022,30,de 30 à 34 ans,Diabète,86320,840.0,0.97
2022,30,de 30 à 34 ans,Hospitalisation pour Covid-19,43160,20.0,0.05
2022,30,de 30 à 34 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",86320,7790.0,9.02
2022,30,de 30 à 34 ans,Insuffisance rénale chronique terminale,129480,50.0,0.04
2022,30,de 30 à 34 ans,Maladies cardioneurovasculaires,818980,1680.0,0.21
2022,30,de 30 à 34 ans,Maladies du foie ou du pancréas (hors mucoviscidose),86320,380.0,0.44
2022,30,de 30 à 34 ans,Maladies inflammatoires ou rares ou infection VIH,863200,3630.0,0.42
2022,30,de 30 à 34 ans,Maladies neurologiques,517920,1980.0,0.38
2022,30,de 30 à 34 ans,Maladies psychiatriques,604240,6300.0,1.04
2022,30,de 30 à 34 ans,Maladies respiratoires chroniques (hors mucoviscidose),86320,2200.0,2.55
2022,30,de 30 à 34 ans,Maternité (avec ou sans pathologies),44220,8580.0,19.4
2022,30,de 30 à 34 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",86320,1390.0,1.61
2022,30,de 30 à 34 ans,Traitements du risque vasculaire (hors pathologies),258960,1920.0,0.74
2022,30,de 30 à 34 ans,Traitements psychotropes (hors pathologies),431600,7000.0,1.62
2022,30,de 35 à 39 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,93060,1340.0,1.44
2022,30,de 35 à 39 ans,Cancers,703440,3430.0,0.49
2022,30,de 35 à 39 ans,Diabète,93060,1240.0,1.33
2022,30,de 35 à 39 ans,Hospitalisation pour Covid-19,46530,20.0,0.04
2022,30,de 35 à 39 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",93060,9550.0,10.26
2022,30,de 35 à 39 ans,Insuffisance rénale chronique terminale,186120,90.0,0.05
2022,30,de 35 à 39 ans,Maladies cardioneurovasculaires,1161420,2560.0,0.22
2022,30,de 35 à 39 ans,Maladies du foie ou du pancréas (hors mucoviscidose),93060,520.0,0.56
2022,30,de 35 à 39 ans,Maladies inflammatoires ou rares ou infection VIH,930600,4960.0,0.53
2022,30,de 35 à 39 ans,Maladies neurologiques,558360,2350.0,0.42
2022,30,de 35 à 39 ans,Maladies psychiatriques,651420,7670.0,1.18
2022,30,de 35 à 39 ans,Maladies respiratoires chroniques (hors mucoviscidose),93060,2820.0,3.03
2022,30,de 35 à 39 ans,Maternité (avec ou sans pathologies),48360,5360.0,11.08
2022,30,de 35 à 39 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",93060,1810.0,1.94
2022,30,de 35 à 39 ans,Traitements du risque vasculaire (hors pathologies),279180,4020.0,1.44
2022,30,de 35 à 39 ans,Traitements psychotropes (hors pathologies),465300,10270.0,2.21
2022,30,de 40 à 44 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,97400,1550.0,1.59
2022,30,de 40 à 44 ans,Cancers,833900,5620.0,0.67
2022,30,de 40 à 44 ans,Diabète,97400,1970.0,2.02
2022,30,de 40 à 44 ans,Hospitalisation pour Covid-19,97400,80.0,0.08
2022,30,de 40 à 44 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",97400,10820.0,11.11
2022,30,de 40 à 44 ans,Insuffisance rénale chronique terminale,194800,140.0,0.07
2022,30,de 40 à 44 ans,Maladies cardioneurovasculaires,1217500,4250.0,0.35
2022,30,de 40 à 44 ans,Maladies du foie ou du pancréas (hors mucoviscidose),97400,680.0,0.7
2022,30,de 40 à 44 ans,Maladies inflammatoires ou rares ou infection VIH,974000,6130.0,0.63
2022,30,de 40 à 44 ans,Maladies neurologiques,658200,2550.0,0.39
2022,30,de 40 à 44 ans,Maladies psychiatriques,681800,9780.0,1.43
2022,30,de 40 à 44 ans,Maladies respiratoires chroniques (hors mucoviscidose),97400,3260.0,3.35
2022,30,de 40 à 44 ans,Maternité (avec ou sans pathologies),50200,1620.0,3.23
2022,30,de 40 à 44 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",97400,2200.0,2.26
2022,30,de 40 à 44 ans,Traitements du risque vasculaire (hors pathologies),292200,7800.0,2.67
2022,30,de 40 à 44 ans,Traitements psychotropes (hors pathologies),487000,14550.0,2.99
2022,30,de 45 à 49 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,95300,1790.0,1.88
2022,30,de 45 à 49 ans,Cancers,1003380,7640.0,0.76
2022,30,de 45 à 49 ans,Diabète,95300,2980.0,3.13
2022,30,de 45 à 49 ans,Hospitalisation pour Covid-19,95300,100.0,0.1
2022,30,de 45 à 49 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",95300,11430.0,11.99
2022,30,de 45 à 49 ans,Insuffisance rénale chronique terminale,261620,210.0,0.08
2022,30,de 45 à 49 ans,Maladies cardioneurovasculaires,1285640,7430.0,0.58
2022,30,de 45 à 49 ans,Maladies du foie ou du pancréas (hors mucoviscidose),95300,790.0,0.83
2022,30,de 45 à 49 ans,Maladies inflammatoires ou rares ou infection VIH,953000,6500.0,0.68
2022,30,de 45 à 49 ans,Maladies neurologiques,691380,2780.0,0.4
2022,30,de 45 à 49 ans,Maladies psychiatriques,667100,11110.0,1.67
2022,30,de 45 à 49 ans,Maladies respiratoires chroniques (hors mucoviscidose),95300,3960.0,4.16
2022,30,de 45 à 49 ans,Maternité (avec ou sans pathologies),48560,160.0,0.33
2022,30,de 45 à 49 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",95300,2190.0,2.3
2022,30,de 45 à 49 ans,Traitements du risque vasculaire (hors pathologies),285900,14280.0,4.99
2022,30,de 45 à 49 ans,Traitements psychotropes (hors pathologies),476500,18140.0,3.81
2022,30,de 5 à 9 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,87280,900.0,1.03
2022,30,de 5 à 9 ans,Cancers,326700,300.0,0.09
2022,30,de 5 à 9 ans,Diabète,87280,140.0,0.16
2022,30,de 5 à 9 ans,Hospitalisation pour Covid-19,87280,50.0,0.06
2022,30,de 5 à 9 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",87280,4670.0,5.35
2022,30,de 5 à 9 ans,Maladies cardioneurovasculaires,523680,660.0,0.13
2022,30,de 5 à 9 ans,Maladies du foie ou du pancréas (hors mucoviscidose),64860,30.0,0.05
2022,30,de 5 à 9 ans,Maladies inflammatoires ou rares ou infection VIH,502460,640.0,0.13
2022,30,de 5 à 9 ans,Maladies neurologiques,261840,1030.0,0.39
2022,30,de 5 à 9 ans,Maladies psychiatriques,393960,2540.0,0.64
2022,30,de 5 à 9 ans,Maladies respiratoires chroniques (hors mucoviscidose),87280,4320.0,4.95
2022,30,de 5 à 9 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",87280,1800.0,2.06
2022,30,de 5 à 9 ans,Traitements du risque vasculaire (hors pathologies),87280,20.0,0.02
2022,30,de 5 à 9 ans,Traitements psychotropes (hors pathologies),240620,210.0,0.09
2022,30,de 50 à 54 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,108150,2620.0,2.42
2022,30,de 50 à 54 ans,Cancers,1353000,13150.0,0.97
2022,30,de 50 à 54 ans,Diabète,108150,5240.0,4.85
2022,30,de 50 à 54 ans,Hospitalisation pour Covid-19,108150,150.0,0.14
2022,30,de 50 à 54 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",108150,15340.0,14.18
2022,30,de 50 à 54 ans,Insuffisance rénale chronique terminale,296840,300.0,0.1
2022,30,de 50 à 54 ans,Maladies cardioneurovasculaires,1567030,15420.0,0.98
2022,30,de 50 à 54 ans,Maladies du foie ou du pancréas (hors mucoviscidose),108150,1220.0,1.13
2022,30,de 50 à 54 ans,Maladies inflammatoires ou rares ou infection VIH,1081500,8980.0,0.83
2022,30,de 50 à 54 ans,Maladies neurologiques,865200,4270.0,0.49
2022,30,de 50 à 54 ans,Maladies psychiatriques,757050,15010.0,1.98
2022,30,de 50 à 54 ans,Maladies respiratoires chroniques (hors mucoviscidose),108150,5420.0,5.01
2022,30,de 50 à 54 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",108150,2200.0,2.03
2022,30,de 50 à 54 ans,Traitements du risque vasculaire (hors pathologies),324450,27190.0,8.38
2022,30,de 50 à 54 ans,Traitements psychotropes (hors pathologies),540750,25160.0,4.65
2022,30,de 55 à 59 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,108620,3390.0,3.12
2022,30,de 55 à 59 ans,Cancers,1412060,17980.0,1.27
2022,30,de 55 à 59 ans,Diabète,108620,8480.0,7.81
2022,30,de 55 à 59 ans,Hospitalisation pour Covid-19,108620,160.0,0.15
2022,30,de 55 à 59 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",108620,17090.0,15.73
2022,30,de 55 à 59 ans,Insuffisance rénale chronique terminale,325860,360.0,0.11
2022,30,de 55 à 59 ans,Maladies cardioneurovasculaires,1573580,24310.0,1.54
2022,30,de 55 à 59 ans,Maladies du foie ou du pancréas (hors mucoviscidose),108620,1640.0,1.51
2022,30,de 55 à 59 ans,Maladies inflammatoires ou rares ou infection VIH,1086200,10150.0,0.93
2022,30,de 55 à 59 ans,Maladies neurologiques,868960,4930.0,0.57
2022,30,de 55 à 59 ans,Maladies psychiatriques,732480,16660.0,2.27
2022,30,de 55 à 59 ans,Maladies respiratoires chroniques (hors mucoviscidose),108620,6760.0,6.22
2022,30,de 55 à 59 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",108620,1920.0,1.77
2022,30,de 55 à 59 ans,Traitements du risque vasculaire (hors pathologies),325860,41060.0,12.6
2022,30,de 55 à 59 ans,Traitements psychotropes (hors pathologies),543100,29580.0,5.45
2022,30,de 60 à 64 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,104520,4040.0,3.87
2022,30,de 60 à 64 ans,Cancers,1358760,24700.0,1.82
2022,30,de 60 à 64 ans,Diabète,104520,11860.0,11.35
2022,30,de 60 à 64 ans,Hospitalisation pour Covid-19,104520,240.0,0.23
2022,30,de 60 à 64 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",104520,19100.0,18.27
2022,30,de 60 à 64 ans,Insuffisance rénale chronique terminale,313560,560.0,0.18
2022,30,de 60 à 64 ans,Maladies cardioneurovasculaires,1540610,36320.0,2.36
2022,30,de 60 à 64 ans,Maladies du foie ou du pancréas (hors mucoviscidose),104520,1920.0,1.84
2022,30,de 60 à 64 ans,Maladies inflammatoires ou rares ou infection VIH,1045200,11030.0,1.06
2022,30,de 60 à 64 ans,Maladies neurologiques,836160,5070.0,0.61
2022,30,de 60 à 64 ans,Maladies psychiatriques,679380,15610.0,2.3
2022,30,de 60 à 64 ans,Maladies respiratoires chroniques (hors mucoviscidose),104520,8110.0,7.76
2022,30,de 60 à 64 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",104520,1520.0,1.45
2022,30,de 60 à 64 ans,Traitements du risque vasculaire (hors pathologies),313560,53200.0,16.97
2022,30,de 60 à 64 ans,Traitements psychotropes (hors pathologies),522600,29970.0,5.73
2022,30,de 65 à 69 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,100030,4800.0,4.8
2022,30,de 65 à 69 ans,Cancers,1300360,33770.0,2.6
2022,30,de 65 à 69 ans,Diabète,100030,15070.0,15.07
2022,30,de 65 à 69 ans,Hospitalisation pour Covid-19,100030,350.0,0.35
2022,30,de 65 à 69 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",100030,21360.0,21.35
2022,30,de 65 à 69 ans,Insuffisance rénale chronique terminale,300090,630.0,0.21
2022,30,de 65 à 69 ans,Maladies cardioneurovasculaires,1500450,50600.0,3.37
2022,30,de 65 à 69 ans,Maladies du foie ou du pancréas (hors mucoviscidose),100030,1960.0,1.96
2022,30,de 65 à 69 ans,Maladies inflammatoires ou rares ou infection VIH,1000300,10610.0,1.06
2022,30,de 65 à 69 ans,Maladies neurologiques,800240,6310.0,0.79
2022,30,de 65 à 69 ans,Maladies psychiatriques,676090,12760.0,1.89
2022,30,de 65 à 69 ans,Maladies respiratoires chroniques (hors mucoviscidose),100030,9200.0,9.2
2022,30,de 65 à 69 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",100030,1250.0,1.25
2022,30,de 65 à 69 ans,Traitements du risque vasculaire (hors pathologies),300090,64040.0,21.34
2022,30,de 65 à 69 ans,Traitements psychotropes (hors pathologies),500150,30930.0,6.18
2022,30,de 70 à 74 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,96360,5920.0,6.14
2022,30,de 70 à 74 ans,Cancers,1252680,43240.0,3.45
2022,30,de 70 à 74 ans,Diabète,96360,17380.0,18.04
2022,30,de 70 à 74 ans,Hospitalisation pour Covid-19,96360,520.0,0.54
2022,30,de 70 à 74 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",96360,24420.0,25.34
2022,30,de 70 à 74 ans,Insuffisance rénale chronique terminale,289080,670.0,0.23
2022,30,de 70 à 74 ans,Maladies cardioneurovasculaires,1445400,65540.0,4.53
2022,30,de 70 à 74 ans,Maladies du foie ou du pancréas (hors mucoviscidose),96360,1780.0,1.85
2022,30,de 70 à 74 ans,Maladies inflammatoires ou rares ou infection VIH,963600,10560.0,1.1
2022,30,de 70 à 74 ans,Maladies neurologiques,770880,8560.0,1.11
2022,30,de 70 à 74 ans,Maladies psychiatriques,626340,10670.0,1.7
2022,30,de 70 à 74 ans,Maladies respiratoires chroniques (hors mucoviscidose),96360,9440.0,9.8
2022,30,de 70 à 74 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",96360,940.0,0.98
2022,30,de 70 à 74 ans,Traitements du risque vasculaire (hors pathologies),289080,72640.0,25.13
2022,30,de 70 à 74 ans,Traitements psychotropes (hors pathologies),481800,34820.0,7.23
2022,30,de 75 à 79 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,73420,6090.0,8.29
2022,30,de 75 à 79 ans,Cancers,954460,40360.0,4.23
2022,30,de 75 à 79 ans,Diabète,73420,14740.0,20.08
2022,30,de 75 à 79 ans,Hospitalisation pour Covid-19,73420,580.0,0.79
2022,30,de 75 à 79 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",73420,20620.0,28.08
2022,30,de 75 à 79 ans,Insuffisance rénale chronique terminale,220260,600.0,0.27
2022,30,de 75 à 79 ans,Maladies cardioneurovasculaires,1101300,66110.0,6.0
2022,30,de 75 à 79 ans,Maladies du foie ou du pancréas (hors mucoviscidose),73420,1420.0,1.93
2022,30,de 75 à 79 ans,Maladies inflammatoires ou rares ou infection VIH,734200,8640.0,1.18
2022,30,de 75 à 79 ans,Maladies neurologiques,587360,10300.0,1.75
2022,30,de 75 à 79 ans,Maladies psychiatriques,440520,7780.0,1.77
2022,30,de 75 à 79 ans,Maladies respiratoires chroniques (hors mucoviscidose),73420,7930.0,10.8
2022,30,de 75 à 79 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",73420,640.0,0.87
2022,30,de 75 à 79 ans,Traitements du risque vasculaire (hors pathologies),220260,62720.0,28.48
2022,30,de 75 à 79 ans,Traitements psychotropes (hors pathologies),367100,33960.0,9.25
2022,30,de 80 à 84 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,46820,5550.0,11.85
2022,30,de 80 à 84 ans,Cancers,608660,29190.0,4.8
2022,30,de 80 à 84 ans,Diabète,46820,10070.0,21.51
2022,30,de 80 à 84 ans,Hospitalisation pour Covid-19,46820,640.0,1.37
2022,30,de 80 à 84 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",46820,13350.0,28.51
2022,30,de 80 à 84 ans,Insuffisance rénale chronique terminale,127210,490.0,0.39
2022,30,de 80 à 84 ans,Maladies cardioneurovasculaires,702300,53510.0,7.62
2022,30,de 80 à 84 ans,Maladies du foie ou du pancréas (hors mucoviscidose),46820,860.0,1.84
2022,30,de 80 à 84 ans,Maladies inflammatoires ou rares ou infection VIH,454950,5840.0,1.28
2022,30,de 80 à 84 ans,Maladies neurologiques,351150,11290.0,3.22
2022,30,de 80 à 84 ans,Maladies psychiatriques,257510,5340.0,2.07
2022,30,de 80 à 84 ans,Maladies respiratoires chroniques (hors mucoviscidose),46820,5260.0,11.23
2022,30,de 80 à 84 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",46820,440.0,0.94
2022,30,de 80 à 84 ans,Traitements du risque vasculaire (hors pathologies),140460,41120.0,29.28
2022,30,de 80 à 84 ans,Traitements psychotropes (hors pathologies),234100,26340.0,11.25
2022,30,de 85 à 89 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,34840,5520.0,15.84
2022,30,de 85 à 89 ans,Cancers,452920,23440.0,5.18
2022,30,de 85 à 89 ans,Diabète,34840,7090.0,20.35
2022,30,de 85 à 89 ans,Hospitalisation pour Covid-19,34840,800.0,2.3
2022,30,de 85 à 89 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",34840,9930.0,28.5
2022,30,de 85 à 89 ans,Insuffisance rénale chronique terminale,69680,440.0,0.63
2022,30,de 85 à 89 ans,Maladies cardioneurovasculaires,522600,50230.0,9.61
2022,30,de 85 à 89 ans,Maladies du foie ou du pancréas (hors mucoviscidose),34840,580.0,1.66
2022,30,de 85 à 89 ans,Maladies inflammatoires ou rares ou infection VIH,313560,4350.0,1.39
2022,30,de 85 à 89 ans,Maladies neurologiques,233330,12960.0,5.55
2022,30,de 85 à 89 ans,Maladies psychiatriques,174200,4610.0,2.65
2022,30,de 85 à 89 ans,Maladies respiratoires chroniques (hors mucoviscidose),34840,4260.0,12.23
2022,30,de 85 à 89 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",34840,220.0,0.63
2022,30,de 85 à 89 ans,Traitements du risque vasculaire (hors pathologies),104520,29180.0,27.92
2022,30,de 85 à 89 ans,Traitements psychotropes (hors pathologies),174200,23700.0,13.61
2022,30,de 90 à 94 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,19920,3760.0,18.88
2022,30,de 90 à 94 ans,Cancers,249000,12300.0,4.94
2022,30,de 90 à 94 ans,Diabète,19920,3380.0,16.97
2022,30,de 90 à 94 ans,Hospitalisation pour Covid-19,19920,680.0,3.41
2022,30,de 90 à 94 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",19920,5480.0,27.51
2022,30,de 90 à 94 ans,Insuffisance rénale chronique terminale,39840,140.0,0.35
2022,30,de 90 à 94 ans,Maladies cardioneurovasculaires,298800,32690.0,10.94
2022,30,de 90 à 94 ans,Maladies du foie ou du pancréas (hors mucoviscidose),19920,270.0,1.36
2022,30,de 90 à 94 ans,Maladies inflammatoires ou rares ou infection VIH,169710,2140.0,1.26
2022,30,de 90 à 94 ans,Maladies neurologiques,119520,10160.0,8.5
2022,30,de 90 à 94 ans,Maladies psychiatriques,89640,2700.0,3.01
2022,30,de 90 à 94 ans,Maladies respiratoires chroniques (hors mucoviscidose),19920,2250.0,11.3
2022,30,de 90 à 94 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",19920,140.0,0.7
2022,30,de 90 à 94 ans,Traitements du risque vasculaire (hors pathologies),59760,15150.0,25.35
2022,30,de 90 à 94 ans,Traitements psychotropes (hors pathologies),99600,15620.0,15.68
2022,30,plus de 95 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,7720,1750.0,22.67
2022,30,plus de 95 ans,Cancers,73340,3840.0,5.24
2022,30,plus de 95 ans,Diabète,7720,950.0,12.31
2022,30,plus de 95 ans,Hospitalisation pour Covid-19,7720,280.0,3.63
2022,30,plus de 95 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",7720,2150.0,27.85
2022,30,plus de 95 ans,Maladies cardioneurovasculaires,113960,13220.0,11.6
2022,30,plus de 95 ans,Maladies du foie ou du pancréas (hors mucoviscidose),7720,100.0,1.3
2022,30,plus de 95 ans,Maladies inflammatoires ou rares ou infection VIH,35840,600.0,1.67
2022,30,plus de 95 ans,Maladies neurologiques,34740,4440.0,12.78
2022,30,plus de 95 ans,Maladies psychiatriques,29040,910.0,3.13
2022,30,plus de 95 ans,Maladies respiratoires chroniques (hors mucoviscidose),7720,700.0,9.07
2022,30,plus de 95 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",6800,40.0,0.59
2022,30,plus de 95 ans,Traitements du risque vasculaire (hors pathologies),23160,4800.0,20.73
2022,30,plus de 95 ans,Traitements psychotropes (hors pathologies),38600,6460.0,16.74
2022,30,tous âges,Affections de longue durée (dont 31 et 32) pour d'autres causes,1590060,55520.0,3.49
2022,30,tous âges,Cancers,20670780,264360.0,1.28
2022,30,tous âges,Diabète,1590060,103220.0,6.49
2022,30,tous âges,Hospitalisation pour Covid-19,1590060,5100.0,0.32
2022,30,tous âges,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",1590060,238960.0,15.03
2022,30,tous âges,Insuffisance rénale chronique terminale,6360240,4920.0,0.08
2022,30,tous âges,Maladies cardioneurovasculaires,23850900,429450.0,1.8
2022,30,tous âges,Maladies du foie ou du pancréas (hors mucoviscidose),1590060,14780.0,0.93
2022,30,tous âges,Maladies inflammatoires ou rares ou infection VIH,17490660,102400.0,0.59
2022,30,tous âges,Maladies neurologiques,12720480,95500.0,0.75
2022,30,tous âges,Maladies psychiatriques,11130420,151290.0,1.36
2022,30,tous âges,Maladies respiratoires chroniques (hors mucoviscidose),1590060,89080.0,5.6
2022,30,tous âges,Maternité (avec ou sans pathologies),819820,25320.0,3.09
2022,30,tous âges,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",1590060,28990.0,1.82
2022,30,tous âges,Traitements du risque vasculaire (hors pathologies),4770180,441750.0,9.26
2022,30,tous âges,Traitements psychotropes (hors pathologies),7950300,317770.0,4.0
2022,31,de 0 à 4 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,153860,1260.0,0.82
2022,31,de 0 à 4 ans,Cancers,575930,410.0,0.07
2022,31,de 0 à 4 ans,Diabète,153860,70.0,0.05
2022,31,de 0 à 4 ans,Hospitalisation pour Covid-19,153860,480.0,0.31
2022,31,de 0 à 4 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",153860,37320.0,24.26
2022,31,de 0 à 4 ans,Maladies cardioneurovasculaires,1230880,1210.0,0.1
2022,31,de 0 à 4 ans,Maladies du foie ou du pancréas (hors mucoviscidose),153860,110.0,0.07
2022,31,de 0 à 4 ans,Maladies inflammatoires ou rares ou infection VIH,1039600,1050.0,0.1
2022,31,de 0 à 4 ans,Maladies neurologiques,538510,1190.0,0.22
2022,31,de 0 à 4 ans,Maladies psychiatriques,538510,1370.0,0.25
2022,31,de 0 à 4 ans,Maladies respiratoires chroniques (hors mucoviscidose),153860,21680.0,14.09
2022,31,de 0 à 4 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",153860,14180.0,9.22
2022,31,de 0 à 4 ans,Traitements du risque vasculaire (hors pathologies),153860,40.0,0.03
2022,31,de 0 à 4 ans,Traitements psychotropes (hors pathologies),307720,160.0,0.05
2022,31,de 10 à 14 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,171850,1620.0,0.94
2022,31,de 10 à 14 ans,Cancers,687400,600.0,0.09
2022,31,de 10 à 14 ans,Diabète,171850,480.0,0.28
2022,31,de 10 à 14 ans,Hospitalisation pour Covid-19,85930,10.0,0.01
2022,31,de 10 à 14 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",171850,7240.0,4.21
2022,31,de 10 à 14 ans,Maladies cardioneurovasculaires,945180,1090.0,0.12
2022,31,de 10 à 14 ans,Maladies du foie ou du pancréas (hors mucoviscidose),171850,80.0,0.05
2022,31,de 10 à 14 ans,Maladies inflammatoires ou rares ou infection VIH,1634280,1820.0,0.11
2022,31,de 10 à 14 ans,Maladies neurologiques,815440,2450.0,0.3
2022,31,de 10 à 14 ans,Maladies psychiatriques,1031100,8160.0,0.79
2022,31,de 10 à 14 ans,Maladies respiratoires chroniques (hors mucoviscidose),171850,6320.0,3.68
2022,31,de 10 à 14 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",171850,1520.0,0.88
2022,31,de 10 à 14 ans,Traitements du risque vasculaire (hors pathologies),429630,190.0,0.04
2022,31,de 10 à 14 ans,Traitements psychotropes (hors pathologies),687400,1360.0,0.2
2022,31,de 15 à 19 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,164360,1640.0,1.0
2022,31,de 15 à 19 ans,Cancers,657440,660.0,0.1
2022,31,de 15 à 19 ans,Diabète,164360,620.0,0.38
2022,31,de 15 à 19 ans,Hospitalisation pour Covid-19,122160,30.0,0.02
2022,31,de 15 à 19 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",164360,15370.0,9.35
2022,31,de 15 à 19 ans,Maladies cardioneurovasculaires,946180,1250.0,0.13
2022,31,de 15 à 19 ans,Maladies du foie ou du pancréas (hors mucoviscidose),164360,200.0,0.12
2022,31,de 15 à 19 ans,Maladies inflammatoires ou rares ou infection VIH,1685800,2180.0,0.13
2022,31,de 15 à 19 ans,Maladies neurologiques,779600,2410.0,0.31
2022,31,de 15 à 19 ans,Maladies psychiatriques,1150520,11180.0,0.97
2022,31,de 15 à 19 ans,Maladies respiratoires chroniques (hors mucoviscidose),164360,4160.0,2.53
2022,31,de 15 à 19 ans,Maternité (avec ou sans pathologies),79960,380.0,0.48
2022,31,de 15 à 19 ans,"Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations)",164360,1360.0,0.83
2022,31,de 15 à 19 ans,Traitements du risque vasculaire (hors pathologies),450880,780.0,0.17
2022,31,de 15 à 19 ans,Traitements psychotropes (hors pathologies),821800,5090.0,0.62
2022,31,de 20 à 24 ans,Affections de longue durée (dont 31 et 32) pour d'autres causes,194080,1760.0,0.91
2022,31,de 20 à 24 ans,Cancers,776320,1570.0,0.2
2022,31,de 20 à 24 ans,Diabète,194080,880.0,0.45
2022,31,de 20 à 24 ans,Hospitalisation pour Covid-19,194080,80.0,0.04
2022,31,de 20 à 24 ans,"Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité)",194080,15910.0,8.2
2022,31,de 20 à 24 ans,Insuffisance rénale chronique terminale,241670,50.0,0.02
2022,31,de 20 à 24 ans,Maladies cardioneurovasculaires,1792450,1960.0,0.11
2022,31,de 20 à 24 ans,Maladies du foie ou du pancréas (hors mucoviscidose),194080,320.0,0.16
2022,31,de 20 à 24 ans,Maladies inflammatoires ou rares ou infection VIH,2037840,4000.0,0.2
